Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","1998","1998","tonnes","13701579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","1999","1999","tonnes","14608164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2000","2000","tonnes","14976465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2001","2001","tonnes","15368948","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2002","2002","tonnes","15828789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2003","2003","tonnes","16039018","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2004","2004","tonnes","16650540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2005","2005","tonnes","17276425","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2006","2006","tonnes","17329562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2007","2007","tonnes","17658511","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2008","2008","tonnes","18036287","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2009","2009","tonnes","17372238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2010","2010","tonnes","18021686","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2011","2011","tonnes","18168542","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2012","2012","tonnes","18099654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2013","2013","tonnes","18477649","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2014","2014","tonnes","18828799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2015","2015","tonnes","19539963","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1058","Meat, chicken","2016","2016","tonnes","19887179","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1961","1961","gigagrams","2523.0172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1962","1962","gigagrams","2547.6574","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1963","1963","gigagrams","2529.1748","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1964","1964","gigagrams","2557.2146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1965","1965","gigagrams","2554.9635","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1966","1966","gigagrams","2571.1785","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1967","1967","gigagrams","2655.4935","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1968","1968","gigagrams","2628.2949","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1969","1969","gigagrams","2608.2324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1970","1970","gigagrams","2664.4691","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1971","1971","gigagrams","2662.3999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1972","1972","gigagrams","2584.5503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1973","1973","gigagrams","2473.301","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1974","1974","gigagrams","2425.8308","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1975","1975","gigagrams","2365.413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1976","1976","gigagrams","2326.8091","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1977","1977","gigagrams","2333.7806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1978","1978","gigagrams","2382.9563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1979","1979","gigagrams","2440.7709","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1980","1980","gigagrams","2443.2638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1981","1981","gigagrams","2440.5384","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1982","1982","gigagrams","2424.4046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1983","1983","gigagrams","2344.7979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1984","1984","gigagrams","2350.0144","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1985","1985","gigagrams","2345.7818","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1986","1986","gigagrams","2355.8014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1987","1987","gigagrams","2393.4106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1988","1988","gigagrams","2350.9757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1989","1989","gigagrams","2282.3328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1990","1990","gigagrams","2281.1837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1991","1991","gigagrams","2315.3728","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1992","1992","gigagrams","2345.7411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1993","1993","gigagrams","2391.4486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1994","1994","gigagrams","2441.8555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1995","1995","gigagrams","2468.3131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1996","1996","gigagrams","2498.5503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1997","1997","gigagrams","2540.8827","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1998","1998","gigagrams","2609.5493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","1999","1999","gigagrams","2708.5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2000","2000","gigagrams","2762.048","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2001","2001","gigagrams","2823.999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2002","2002","gigagrams","2850.9485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2003","2003","gigagrams","2845.1541","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2004","2004","gigagrams","2866.3873","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2005","2005","gigagrams","2894.8519","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2006","2006","gigagrams","2933.2732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2007","2007","gigagrams","2908.3319","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2008","2008","gigagrams","2857.6808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2009","2009","gigagrams","2851.786","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2010","2010","gigagrams","2874.2174","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2011","2011","gigagrams","2869.4304","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2012","2012","gigagrams","2904.5268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2013","2013","gigagrams","2984.7901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2014","2014","gigagrams","3061.7658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2015","2015","gigagrams","2960.4915","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2016","2016","gigagrams","3063.4442","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1961","1961","tonnes","3989535","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1962","1962","tonnes","4060269","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1963","1963","tonnes","4045261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1964","1964","tonnes","4160524","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1965","1965","tonnes","4176457","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1966","1966","tonnes","4204997","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1967","1967","tonnes","4407062","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1968","1968","tonnes","4339370","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1969","1969","tonnes","4316363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1970","1970","tonnes","4388089","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1971","1971","tonnes","4459955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1972","1972","tonnes","4400294","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1973","1973","tonnes","4227614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1974","1974","tonnes","4200790","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1975","1975","tonnes","4127977","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1976","1976","tonnes","4115662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1977","1977","tonnes","4124996","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1978","1978","tonnes","4277567","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1979","1979","tonnes","4402396","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1980","1980","tonnes","4463056","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1981","1981","tonnes","4477044","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1982","1982","tonnes","4456486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1983","1983","tonnes","4359941","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1984","1984","tonnes","4310091","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1985","1985","tonnes","4331140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1986","1986","tonnes","4358881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1987","1987","tonnes","4435555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1988","1988","tonnes","4395636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1989","1989","tonnes","4318454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1990","1990","tonnes","4351574","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1991","1991","tonnes","4433014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1992","1992","tonnes","4509989","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1993","1993","tonnes","4580654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1994","1994","tonnes","4700184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1995","1995","tonnes","4753965","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1996","1996","tonnes","4853234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1997","1997","tonnes","4928647","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1998","1998","tonnes","5064767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","1999","1999","tonnes","5266429","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2000","2000","tonnes","5389739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2001","2001","tonnes","5484667","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2002","2002","tonnes","5559107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2003","2003","tonnes","5576348","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2004","2004","tonnes","5660408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2005","2005","tonnes","5749598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2006","2006","tonnes","5835950","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2007","2007","tonnes","5793790","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2008","2008","tonnes","5763377","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2009","2009","tonnes","5796426","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2010","2010","tonnes","5888867","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2011","2011","tonnes","5934434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2012","2012","tonnes","6057221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2013","2013","tonnes","6251372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2014","2014","tonnes","6449053","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2015","2015","tonnes","6182831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","5510","Production","1062","Eggs, hen, in shell","2016","2016","tonnes","6468697","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1961","1961","gigagrams","19073.3625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1962","1962","gigagrams","21087.1291","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1963","1963","gigagrams","21327.6816","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1964","1964","gigagrams","21243.6505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1965","1965","gigagrams","19432.8165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1966","1966","gigagrams","17513.309","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1967","1967","gigagrams","19826.9228","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1968","1968","gigagrams","20458.3709","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1969","1969","gigagrams","20980.6895","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1970","1970","gigagrams","20031.6867","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1971","1971","gigagrams","23621.9601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1972","1972","gigagrams","21990.4904","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1973","1973","gigagrams","20856.3793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1974","1974","gigagrams","21285.2462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1975","1975","gigagrams","19123.9027","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1976","1976","gigagrams","17308.8009","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1977","1977","gigagrams","19252.7044","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1978","1978","gigagrams","19947.8849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1979","1979","gigagrams","21642.5834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1980","1980","gigagrams","24379.445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1981","1981","gigagrams","23511.2238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1982","1982","gigagrams","21626.7148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1983","1983","gigagrams","20290.1887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1984","1984","gigagrams","21114.0044","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1985","1985","gigagrams","20360.1877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1986","1986","gigagrams","19615.4512","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5203","Northern America","7231","Emissions (CO2eq)","1035","Meat, pig","1987","1987","gigagrams","19186.0502","A","Aggregate, may include official, semi-official, estimated or calculated data"
