,Area Code,Area,Year,Unit,Value
554,5206,Caribbean,1985,1000 persons,31775.121
555,5206,Caribbean,1986,1000 persons,32225.326
556,5206,Caribbean,1987,1000 persons,32684.9
557,5206,Caribbean,1988,1000 persons,33148.33
558,5206,Caribbean,1989,1000 persons,33607.986000000004
559,5206,Caribbean,1990,1000 persons,34058.163
560,5206,Caribbean,1991,1000 persons,34496.466
561,5206,Caribbean,1992,1000 persons,34923.928
562,5206,Caribbean,1993,1000 persons,35342.142
563,5206,Caribbean,1994,1000 persons,35754.239
564,5206,Caribbean,1995,1000 persons,36162.215
565,5206,Caribbean,1996,1000 persons,36566.481
566,5206,Caribbean,1997,1000 persons,36965.468
567,5206,Caribbean,1998,1000 persons,37356.519
568,5206,Caribbean,1999,1000 persons,37736.167
569,5206,Caribbean,2000,1000 persons,38102.071
570,5206,Caribbean,2001,1000 persons,38453.505
571,5206,Caribbean,2002,1000 persons,38791.528
572,5206,Caribbean,2003,1000 persons,39117.896
573,5206,Caribbean,2004,1000 persons,39435.294
574,5206,Caribbean,2005,1000 persons,39745.829
575,5206,Caribbean,2006,1000 persons,40048.872
576,5206,Caribbean,2007,1000 persons,40344.297
577,5206,Caribbean,2008,1000 persons,40635.189
578,5206,Caribbean,2009,1000 persons,40925.481
579,5206,Caribbean,2010,1000 persons,41217.36
580,5206,Caribbean,2011,1000 persons,41514.63
581,5206,Caribbean,2012,1000 persons,41815.192
582,5206,Caribbean,2013,1000 persons,42108.683
583,5207,South America,1961,1000 persons,152735.914
584,5207,South America,1962,1000 persons,156898.854
585,5207,South America,1963,1000 persons,161152.909
586,5207,South America,1964,1000 persons,165468.563
587,5207,South America,1965,1000 persons,169823.181
588,5207,South America,1966,1000 persons,174212.418
589,5207,South America,1967,1000 persons,178638.491
590,5207,South America,1968,1000 persons,183094.354
591,5207,South America,1969,1000 persons,187573.635
592,5207,South America,1970,1000 persons,192073.935
593,5207,South America,1971,1000 persons,196589.322
594,5207,South America,1972,1000 persons,201125.777
595,5207,South America,1973,1000 persons,205707.827
596,5207,South America,1974,1000 persons,210369.13199999998
597,5207,South America,1975,1000 persons,215134.41100000002
598,5207,South America,1976,1000 persons,220007.81
599,5207,South America,1977,1000 persons,224983.292
600,5207,South America,1978,1000 persons,230061.551
601,5207,South America,1979,1000 persons,235240.513
602,5207,South America,1980,1000 persons,240515.25
603,5207,South America,1981,1000 persons,245886.775
604,5207,South America,1982,1000 persons,251346.38
605,5207,South America,1983,1000 persons,256866.41600000003
606,5207,South America,1984,1000 persons,262410.946
607,5207,South America,1985,1000 persons,267951.848
608,5207,South America,1986,1000 persons,273476.269
609,5207,South America,1987,1000 persons,278983.205
610,5207,South America,1988,1000 persons,284470.905
611,5207,South America,1989,1000 persons,289942.187
612,5207,South America,1990,1000 persons,295398.205
613,5207,South America,1991,1000 persons,300829.45399999997
614,5207,South America,1992,1000 persons,306228.619
615,5207,South America,1993,1000 persons,311601.61600000004
616,5207,South America,1994,1000 persons,316958.269
617,5207,South America,1995,1000 persons,322302.312
618,5207,South America,1996,1000 persons,327635.144
619,5207,South America,1997,1000 persons,332943.512
620,5207,South America,1998,1000 persons,338199.10299999994
621,5207,South America,1999,1000 persons,343364.542
622,5207,South America,2000,1000 persons,348411.883
623,5207,South America,2001,1000 persons,353333.532
624,5207,South America,2002,1000 persons,358133.209
625,5207,South America,2003,1000 persons,362809.703
626,5207,South America,2004,1000 persons,367365.31700000004
627,5207,South America,2005,1000 persons,371804.655
628,5207,South America,2006,1000 persons,376122.787
629,5207,South America,2007,1000 persons,380325.06
630,5207,South America,2008,1000 persons,384439.482
631,5207,South America,2009,1000 persons,388503.339
632,5207,South America,2010,1000 persons,392543.709
633,5207,South America,2011,1000 persons,396571.76399999997
634,5207,South America,2012,1000 persons,400581.583
635,5207,South America,2013,1000 persons,404561.963
636,5300,Asia,1961,1000 persons,1704114.634
637,5300,Asia,1962,1000 persons,1738559.108
638,5300,Asia,1963,1000 persons,1774785.1630000002
639,5300,Asia,1964,1000 persons,1813429.2019999998
640,5300,Asia,1965,1000 persons,1854890.0119999999
641,5300,Asia,1966,1000 persons,1899351.949
642,5300,Asia,1967,1000 persons,1946533.092
643,5300,Asia,1968,1000 persons,1995769.3159999999
644,5300,Asia,1969,1000 persons,2046121.451
645,5300,Asia,1970,1000 persons,2096850.3080000002
646,5300,Asia,1971,1000 persons,2147804.455
647,5300,Asia,1972,1000 persons,2199005.128
648,5300,Asia,1973,1000 persons,2250102.953
649,5300,Asia,1974,1000 persons,2300734.094
650,5300,Asia,1975,1000 persons,2350675.8219999997
651,5300,Asia,1976,1000 persons,2399736.272
652,5300,Asia,1977,1000 persons,2448040.211
653,5300,Asia,1978,1000 persons,2496097.231
654,5300,Asia,1979,1000 persons,2544637.228
655,5300,Asia,1980,1000 persons,2594221.825
656,5300,Asia,1981,1000 persons,2644844.537
657,5300,Asia,1982,1000 persons,2696417.354
658,5300,Asia,1983,1000 persons,2749300.892
659,5300,Asia,1984,1000 persons,2803914.7210000004
660,5300,Asia,1985,1000 persons,2860457.545
661,5300,Asia,1986,1000 persons,2919170.8189999997
662,5300,Asia,1987,1000 persons,2979707.415
663,5300,Asia,1988,1000 persons,3040940.497
664,5300,Asia,1989,1000 persons,3101338.111
665,5300,Asia,1990,1000 persons,3159784.73
666,5300,Asia,1991,1000 persons,3215841.542
667,5300,Asia,1992,1000 persons,3337511.555
668,5300,Asia,1993,1000 persons,3390245.3910000003
669,5300,Asia,1994,1000 persons,3441912.7
670,5300,Asia,1995,1000 persons,3493086.983
671,5300,Asia,1996,1000 persons,3543851.2830000003
672,5300,Asia,1997,1000 persons,3594032.74
673,5300,Asia,1998,1000 persons,3643662.91
674,5300,Asia,1999,1000 persons,3692736.099
675,5300,Asia,2000,1000 persons,3741263.381
676,5300,Asia,2001,1000 persons,3789285.355
677,5300,Asia,2002,1000 persons,3836880.325
678,5300,Asia,2003,1000 persons,3884134.5310000004
679,5300,Asia,2004,1000 persons,3931146.499
680,5300,Asia,2005,1000 persons,3977986.502
681,5300,Asia,2006,1000 persons,4024679.8989999997
682,5300,Asia,2007,1000 persons,4071214.9239999996
683,5300,Asia,2008,1000 persons,4117572.142
684,5300,Asia,2009,1000 persons,4163712.835
685,5300,Asia,2010,1000 persons,4209593.693
686,5300,Asia,2011,1000 persons,4255189.678
687,5300,Asia,2012,1000 persons,4300462.192
688,5300,Asia,2013,1000 persons,4345331.306
689,5301,Central Asia,1992,1000 persons,51534.455
690,5301,Central Asia,1993,1000 persons,52131.078
691,5301,Central Asia,1994,1000 persons,52671.5
692,5301,Central Asia,1995,1000 persons,53169.136
693,5301,Central Asia,1996,1000 persons,53625.328
694,5301,Central Asia,1997,1000 persons,54045.657999999996
695,5301,Central Asia,1998,1000 persons,54453.815
696,5301,Central Asia,1999,1000 persons,54879.537000000004
697,5301,Central Asia,2000,1000 persons,55345.86
698,5301,Central Asia,2001,1000 persons,55864.2
699,5301,Central Asia,2002,1000 persons,56435.665
700,5301,Central Asia,2003,1000 persons,57059.962
701,5301,Central Asia,2004,1000 persons,57732.417
702,5301,Central Asia,2005,1000 persons,58449.91
703,5301,Central Asia,2006,1000 persons,59212.418
704,5301,Central Asia,2007,1000 persons,60024.02
705,5301,Central Asia,2008,1000 persons,60889.780999999995
706,5301,Central Asia,2009,1000 persons,61815.89
707,5301,Central Asia,2010,1000 persons,62805.087999999996
708,5301,Central Asia,2011,1000 persons,63857.197
709,5301,Central Asia,2012,1000 persons,64965.249
710,5301,Central Asia,2013,1000 persons,66116.198
711,5302,Eastern Asia,1961,1000 persons,818816.0109999999
712,5302,Eastern Asia,1962,1000 persons,832318.1640000001
713,5302,Eastern Asia,1963,1000 persons,846914.917
714,5302,Eastern Asia,1964,1000 persons,863265.9659999999
715,5302,Eastern Asia,1965,1000 persons,881787.78
716,5302,Eastern Asia,1966,1000 persons,902669.507
717,5302,Eastern Asia,1967,1000 persons,925627.6590000001
718,5302,Eastern Asia,1968,1000 persons,950000.682
719,5302,Eastern Asia,1969,1000 persons,974850.145
720,5302,Eastern Asia,1970,1000 persons,999435.1240000001
721,5302,Eastern Asia,1971,1000 persons,1023594.5959999999
722,5302,Eastern Asia,1972,1000 persons,1047342.064
723,5302,Eastern Asia,1973,1000 persons,1070328.604
724,5302,Eastern Asia,1974,1000 persons,1092192.148
725,5302,Eastern Asia,1975,1000 persons,1112702.8059999999
726,5302,Eastern Asia,1976,1000 persons,1131702.394
727,5302,Eastern Asia,1977,1000 persons,1149295.772
728,5302,Eastern Asia,1978,1000 persons,1165870.413
729,5302,Eastern Asia,1979,1000 persons,1181993.082
730,5302,Eastern Asia,1980,1000 persons,1198125.815
731,5302,Eastern Asia,1981,1000 persons,1214228.8390000002
732,5302,Eastern Asia,1982,1000 persons,1230302.433
733,5302,Eastern Asia,1983,1000 persons,1246883.162
734,5302,Eastern Asia,1984,1000 persons,1264634.92
735,5302,Eastern Asia,1985,1000 persons,1283950.293
736,5302,Eastern Asia,1986,1000 persons,1305150.643
737,5302,Eastern Asia,1987,1000 persons,1327899.6940000001
738,5302,Eastern Asia,1988,1000 persons,1351113.977
739,5302,Eastern Asia,1989,1000 persons,1373287.366
740,5302,Eastern Asia,1990,1000 persons,1393334.7980000002
741,5302,Eastern Asia,1991,1000 persons,1410860.0019999999
742,5302,Eastern Asia,1992,1000 persons,1426166.856
743,5302,Eastern Asia,1993,1000 persons,1439731.747
744,5302,Eastern Asia,1994,1000 persons,1452336.532
745,5302,Eastern Asia,1995,1000 persons,1464564.6330000001
746,5302,Eastern Asia,1996,1000 persons,1476529.256
747,5302,Eastern Asia,1997,1000 persons,1488065.384
748,5302,Eastern Asia,1998,1000 persons,1499161.0159999998
749,5302,Eastern Asia,1999,1000 persons,1509745.0480000002
750,5302,Eastern Asia,2000,1000 persons,1519781.3090000001
751,5302,Eastern Asia,2001,1000 persons,1529313.795
752,5302,Eastern Asia,2002,1000 persons,1538440.501
753,5302,Eastern Asia,2003,1000 persons,1547238.612
754,5302,Eastern Asia,2004,1000 persons,1555797.7859999998
755,5302,Eastern Asia,2005,1000 persons,1564192.305
756,5302,Eastern Asia,2006,1000 persons,1572445.279
757,5302,Eastern Asia,2007,1000 persons,1580576.6469999999
758,5302,Eastern Asia,2008,1000 persons,1588648.773
759,5302,Eastern Asia,2009,1000 persons,1596729.794
760,5302,Eastern Asia,2010,1000 persons,1604859.437
761,5302,Eastern Asia,2011,1000 persons,1613052.706
762,5302,Eastern Asia,2012,1000 persons,1621273.737
763,5302,Eastern Asia,2013,1000 persons,1629442.2619999999
764,5303,Southern Asia,1961,1000 persons,607420.098
765,5303,Southern Asia,1962,1000 persons,620565.764
766,5303,Southern Asia,1963,1000 persons,634178.585
767,5303,Southern Asia,1964,1000 persons,648251.192
768,5303,Southern Asia,1965,1000 persons,662778.048
769,5303,Southern Asia,1966,1000 persons,677768.555
770,5303,Southern Asia,1967,1000 persons,693226.365
771,5303,Southern Asia,1968,1000 persons,709134.7490000001
772,5303,Southern Asia,1969,1000 persons,725471.0279999999
773,5303,Southern Asia,1970,1000 persons,742225.215
774,5303,Southern Asia,1971,1000 persons,759389.228
775,5303,Southern Asia,1972,1000 persons,776987.0129999999
776,5303,Southern Asia,1973,1000 persons,795080.665
777,5303,Southern Asia,1974,1000 persons,813753.036
778,5303,Southern Asia,1975,1000 persons,833065.335
779,5303,Southern Asia,1976,1000 persons,853026.5059999999
780,5303,Southern Asia,1977,1000 persons,873622.97
781,5303,Southern Asia,1978,1000 persons,894862.536
782,5303,Southern Asia,1979,1000 persons,916747.985
783,5303,Southern Asia,1980,1000 persons,939270.818
784,5303,Southern Asia,1981,1000 persons,962426.542
785,5303,Southern Asia,1982,1000 persons,986184.423
786,5303,Southern Asia,1983,1000 persons,1010473.2890000001
787,5303,Southern Asia,1984,1000 persons,1035201.0059999999
788,5303,Southern Asia,1985,1000 persons,1060289.488
789,5303,Southern Asia,1986,1000 persons,1085698.147
790,5303,Southern Asia,1987,1000 persons,1111402.321
791,5303,Southern Asia,1988,1000 persons,1137358.4679999999
792,5303,Southern Asia,1989,1000 persons,1163524.406
793,5303,Southern Asia,1990,1000 persons,1189861.413
794,5303,Southern Asia,1991,1000 persons,1216334.6509999998
795,5303,Southern Asia,1992,1000 persons,1242913.6840000001
796,5303,Southern Asia,1993,1000 persons,1269571.55
797,5303,Southern Asia,1994,1000 persons,1296284.483
798,5303,Southern Asia,1995,1000 persons,1323030.42
799,5303,Southern Asia,1996,1000 persons,1349771.11
800,5303,Southern Asia,1997,1000 persons,1376482.689
801,5303,Southern Asia,1998,1000 persons,1403174.544
802,5303,Southern Asia,1999,1000 persons,1429868.8080000002
803,5303,Southern Asia,2000,1000 persons,1456569.469
804,5303,Southern Asia,2001,1000 persons,1483272.071
805,5303,Southern Asia,2002,1000 persons,1509928.854
806,5303,Southern Asia,2003,1000 persons,1536447.36
807,5303,Southern Asia,2004,1000 persons,1562709.1269999999
808,5303,Southern Asia,2005,1000 persons,1588623.899
809,5303,Southern Asia,2006,1000 persons,1614165.456
810,5303,Southern Asia,2007,1000 persons,1639339.634
811,5303,Southern Asia,2008,1000 persons,1664131.4230000002
812,5303,Southern Asia,2009,1000 persons,1688535.035
813,5303,Southern Asia,2010,1000 persons,1712555.4530000002
814,5303,Southern Asia,2011,1000 persons,1736167.136
815,5303,Southern Asia,2012,1000 persons,1759387.95
816,5303,Southern Asia,2013,1000 persons,1782321.5680000002
817,5304,South-Eastern Asia,1961,1000 persons,220080.50100000002
818,5304,South-Eastern Asia,1962,1000 persons,226322.138
819,5304,South-Eastern Asia,1963,1000 persons,232728.53100000002
820,5304,South-Eastern Asia,1964,1000 persons,239289.143
821,5304,South-Eastern Asia,1965,1000 persons,245994.267
822,5304,South-Eastern Asia,1966,1000 persons,252830.926
823,5304,South-Eastern Asia,1967,1000 persons,259790.64
824,5304,South-Eastern Asia,1968,1000 persons,266873.587
825,5304,South-Eastern Asia,1969,1000 persons,274083.161
826,5304,South-Eastern Asia,1970,1000 persons,281417.682
827,5304,South-Eastern Asia,1971,1000 persons,288887.11199999996
828,5304,South-Eastern Asia,1972,1000 persons,296477.836
829,5304,South-Eastern Asia,1973,1000 persons,304137.26399999997
830,5304,South-Eastern Asia,1974,1000 persons,311796.214
831,5304,South-Eastern Asia,1975,1000 persons,319410.85
832,5304,South-Eastern Asia,1976,1000 persons,326947.128
833,5304,South-Eastern Asia,1977,1000 persons,334432.99199999997
834,5304,South-Eastern Asia,1978,1000 persons,341962.703
835,5304,South-Eastern Asia,1979,1000 persons,349668.565
836,5304,South-Eastern Asia,1980,1000 persons,357641.675
837,5304,South-Eastern Asia,1981,1000 persons,365908.24299999996
838,5304,South-Eastern Asia,1982,1000 persons,374425.761
839,5304,South-Eastern Asia,1983,1000 persons,383131.25299999997
840,5304,South-Eastern Asia,1984,1000 persons,391930.38399999996
841,5304,South-Eastern Asia,1985,1000 persons,400747.722
842,5304,South-Eastern Asia,1986,1000 persons,409566.05700000003
843,5304,South-Eastern Asia,1987,1000 persons,418385.404
844,5304,South-Eastern Asia,1988,1000 persons,427167.24700000003
845,5304,South-Eastern Asia,1989,1000 persons,435870.36100000003
846,5304,South-Eastern Asia,1990,1000 persons,444464.203
847,5304,South-Eastern Asia,1991,1000 persons,452921.661
848,5304,South-Eastern Asia,1992,1000 persons,461239.716
849,5304,South-Eastern Asia,1993,1000 persons,469443.085
850,5304,South-Eastern Asia,1994,1000 persons,477572.46200000006
851,5304,South-Eastern Asia,1995,1000 persons,485655.326
852,5304,South-Eastern Asia,1996,1000 persons,493704.008
853,5304,South-Eastern Asia,1997,1000 persons,501702.031
854,5304,South-Eastern Asia,1998,1000 persons,509614.791
855,5304,South-Eastern Asia,1999,1000 persons,517393.80600000004
856,5304,South-Eastern Asia,2000,1000 persons,525007.931
857,5304,South-Eastern Asia,2001,1000 persons,532449.6070000001
858,5304,South-Eastern Asia,2002,1000 persons,539741.975
859,5304,South-Eastern Asia,2003,1000 persons,546923.1120000001
860,5304,South-Eastern Asia,2004,1000 persons,554046.69
861,5304,South-Eastern Asia,2005,1000 persons,561156.071
862,5304,South-Eastern Asia,2006,1000 persons,568252.833
863,5304,South-Eastern Asia,2007,1000 persons,575338.127
864,5304,South-Eastern Asia,2008,1000 persons,582452.882
865,5304,South-Eastern Asia,2009,1000 persons,589646.243
866,5304,South-Eastern Asia,2010,1000 persons,596947.245
867,5304,South-Eastern Asia,2011,1000 persons,604376.846
868,5304,South-Eastern Asia,2012,1000 persons,611910.589
869,5304,South-Eastern Asia,2013,1000 persons,619474.451
870,5305,Western Asia,1961,1000 persons,57798.024000000005
871,5305,Western Asia,1962,1000 persons,59353.042
872,5305,Western Asia,1963,1000 persons,60963.13
873,5305,Western Asia,1964,1000 persons,62622.901
874,5305,Western Asia,1965,1000 persons,64329.917
875,5305,Western Asia,1966,1000 persons,66082.961
876,5305,Western Asia,1967,1000 persons,67888.428
877,5305,Western Asia,1968,1000 persons,69760.298
878,5305,Western Asia,1969,1000 persons,71717.117
879,5305,Western Asia,1970,1000 persons,73772.287
880,5305,Western Asia,1971,1000 persons,75933.519
881,5305,Western Asia,1972,1000 persons,78198.215
882,5305,Western Asia,1973,1000 persons,80556.42
883,5305,Western Asia,1974,1000 persons,82992.696
884,5305,Western Asia,1975,1000 persons,85496.83099999999
885,5305,Western Asia,1976,1000 persons,88060.244
886,5305,Western Asia,1977,1000 persons,90688.477
887,5305,Western Asia,1978,1000 persons,93401.579
888,5305,Western Asia,1979,1000 persons,96227.59599999999
889,5305,Western Asia,1980,1000 persons,99183.51699999999
890,5305,Western Asia,1981,1000 persons,102280.913
891,5305,Western Asia,1982,1000 persons,105504.737
892,5305,Western Asia,1983,1000 persons,108813.18800000001
893,5305,Western Asia,1984,1000 persons,112148.411
894,5305,Western Asia,1985,1000 persons,115470.04199999999
895,5305,Western Asia,1986,1000 persons,118755.972
896,5305,Western Asia,1987,1000 persons,122019.996
897,5305,Western Asia,1988,1000 persons,125300.805
898,5305,Western Asia,1989,1000 persons,128655.978
899,5305,Western Asia,1990,1000 persons,132124.316
900,5305,Western Asia,1991,1000 persons,135725.228
901,5305,Western Asia,1992,1000 persons,155656.844
902,5305,Western Asia,1993,1000 persons,159367.93099999998
903,5305,Western Asia,1994,1000 persons,163047.723
904,5305,Western Asia,1995,1000 persons,166667.468
905,5305,Western Asia,1996,1000 persons,170221.581
906,5305,Western Asia,1997,1000 persons,173736.978
907,5305,Western Asia,1998,1000 persons,177258.74399999998
908,5305,Western Asia,1999,1000 persons,180848.9
909,5305,Western Asia,2000,1000 persons,184558.812
910,5305,Western Asia,2001,1000 persons,188385.682
911,5305,Western Asia,2002,1000 persons,192333.33
912,5305,Western Asia,2003,1000 persons,196465.485
913,5305,Western Asia,2004,1000 persons,200860.479
914,5305,Western Asia,2005,1000 persons,205564.31699999998
915,5305,Western Asia,2006,1000 persons,210603.913
916,5305,Western Asia,2007,1000 persons,215936.496
917,5305,Western Asia,2008,1000 persons,221449.283
918,5305,Western Asia,2009,1000 persons,226985.87300000002
919,5305,Western Asia,2010,1000 persons,232426.47
920,5305,Western Asia,2011,1000 persons,237735.793
921,5305,Western Asia,2012,1000 persons,242924.667
922,5305,Western Asia,2013,1000 persons,247976.827
923,5400,Europe,1961,1000 persons,646705.219
924,5400,Europe,1962,1000 persons,654007.82
925,5400,Europe,1963,1000 persons,661260.363
926,5400,Europe,1964,1000 persons,668261.065
927,5400,Europe,1965,1000 persons,674867.4759999999
928,5400,Europe,1966,1000 persons,681012.058
929,5400,Europe,1967,1000 persons,686735.5090000001
930,5400,Europe,1968,1000 persons,692136.969
931,5400,Europe,1969,1000 persons,697370.6209999999
932,5400,Europe,1970,1000 persons,702549.401
933,5400,Europe,1971,1000 persons,707702.24
934,5400,Europe,1972,1000 persons,712794.567
935,5400,Europe,1973,1000 persons,717801.3309999999
936,5400,Europe,1974,1000 persons,722677.21
937,5400,Europe,1975,1000 persons,727391.085
938,5400,Europe,1976,1000 persons,731945.689
939,5400,Europe,1977,1000 persons,736362.94
940,5400,Europe,1978,1000 persons,740654.435
941,5400,Europe,1979,1000 persons,744836.17
942,5400,Europe,1980,1000 persons,748922.9920000001
943,5400,Europe,1981,1000 persons,752893.891
944,5400,Europe,1982,1000 persons,756750.4709999999
945,5400,Europe,1983,1000 persons,760554.8990000001
946,5400,Europe,1984,1000 persons,764389.595
947,5400,Europe,1985,1000 persons,768299.897
948,5400,Europe,1986,1000 persons,772315.309
949,5400,Europe,1987,1000 persons,776377.8559999999
950,5400,Europe,1988,1000 persons,780336.3829999999
951,5400,Europe,1989,1000 persons,783985.2220000001
952,5400,Europe,1990,1000 persons,787172.682
953,5400,Europe,1991,1000 persons,789879.71
954,5400,Europe,1992,1000 persons,724390.017
955,5400,Europe,1993,1000 persons,725656.7579999999
956,5400,Europe,1994,1000 persons,726529.42
957,5400,Europe,1995,1000 persons,726994.464
958,5400,Europe,1996,1000 persons,727020.2679999999
959,5400,Europe,1997,1000 persons,726669.4670000001
960,5400,Europe,1998,1000 persons,726141.823
961,5400,Europe,1999,1000 persons,725705.401
962,5400,Europe,2000,1000 persons,725558.036
963,5400,Europe,2001,1000 persons,725771.8929999999
964,5400,Europe,2002,1000 persons,726312.045
965,5400,Europe,2003,1000 persons,727134.2729999999
966,5400,Europe,2004,1000 persons,728149.83
967,5400,Europe,2005,1000 persons,729287.8459999999
968,5400,Europe,2006,1000 persons,730546.822
969,5400,Europe,2007,1000 persons,731938.5190000001
970,5400,Europe,2008,1000 persons,733416.5009999999
971,5400,Europe,2009,1000 persons,734923.39
972,5400,Europe,2010,1000 persons,736412.9890000001
973,5400,Europe,2011,1000 persons,737850.675
974,5400,Europe,2012,1000 persons,739225.19
975,5400,Europe,2013,1000 persons,740541.8609999999
976,5401,Eastern Europe,1961,1000 persons,297972.042
977,5401,Eastern Europe,1962,1000 persons,302124.345
978,5401,Eastern Europe,1963,1000 persons,306136.67100000003
979,5401,Eastern Europe,1964,1000 persons,309955.158
980,5401,Eastern Europe,1965,1000 persons,313546.066
981,5401,Eastern Europe,1966,1000 persons,316887.041
982,5401,Eastern Europe,1967,1000 persons,319998.394
983,5401,Eastern Europe,1968,1000 persons,322943.031
984,5401,Eastern Europe,1969,1000 persons,325810.74199999997
985,5401,Eastern Europe,1970,1000 persons,328669.783
986,5401,Eastern Europe,1971,1000 persons,331541.195
987,5401,Eastern Europe,1972,1000 persons,334416.57
988,5401,Eastern Europe,1973,1000 persons,337298.855
989,5401,Eastern Europe,1974,1000 persons,340182.50899999996
990,5401,Eastern Europe,1975,1000 persons,343063.365
991,5401,Eastern Europe,1976,1000 persons,345945.977
992,5401,Eastern Europe,1977,1000 persons,348836.32200000004
993,5401,Eastern Europe,1978,1000 persons,351731.835
994,5401,Eastern Europe,1979,1000 persons,354627.48600000003
995,5401,Eastern Europe,1980,1000 persons,357517.26200000005
996,5401,Eastern Europe,1981,1000 persons,360377.81
997,5401,Eastern Europe,1982,1000 persons,363198.347
998,5401,Eastern Europe,1983,1000 persons,365997.446
999,5401,Eastern Europe,1984,1000 persons,368802.969
1000,5401,Eastern Europe,1985,1000 persons,371620.256
1001,5401,Eastern Europe,1986,1000 persons,374465.93799999997
1002,5401,Eastern Europe,1987,1000 persons,377288.98
1003,5401,Eastern Europe,1988,1000 persons,379944.92299999995
1004,5401,Eastern Europe,1989,1000 persons,382243.33700000006
1005,5401,Eastern Europe,1990,1000 persons,384048.593
1006,5401,Eastern Europe,1991,1000 persons,385316.684
1007,5401,Eastern Europe,1992,1000 persons,310506.13899999997
1008,5401,Eastern Europe,1993,1000 persons,310395.17699999997
1009,5401,Eastern Europe,1994,1000 persons,310025.85
1010,5401,Eastern Europe,1995,1000 persons,309435.12100000004
1011,5401,Eastern Europe,1996,1000 persons,308637.287
1012,5401,Eastern Europe,1997,1000 persons,307645.443
1013,5401,Eastern Europe,1998,1000 persons,306498.20399999997
1014,5401,Eastern Europe,1999,1000 persons,305241.42699999997
1015,5401,Eastern Europe,2000,1000 persons,303918.418
1016,5401,Eastern Europe,2001,1000 persons,302544.955
1017,5401,Eastern Europe,2002,1000 persons,301147.717
1018,5401,Eastern Europe,2003,1000 persons,299792.707
1019,5401,Eastern Europe,2004,1000 persons,298558.103
1020,5401,Eastern Europe,2005,1000 persons,297500.538
1021,5401,Eastern Europe,2006,1000 persons,296646.506
1022,5401,Eastern Europe,2007,1000 persons,295987.794
1023,5401,Eastern Europe,2008,1000 persons,295500.115
1024,5401,Eastern Europe,2009,1000 persons,295140.691
1025,5401,Eastern Europe,2010,1000 persons,294872.854
1026,5401,Eastern Europe,2011,1000 persons,294690.686
1027,5401,Eastern Europe,2012,1000 persons,294589.608
1028,5401,Eastern Europe,2013,1000 persons,294533.615
1029,5402,Northern Europe,1961,1000 persons,76112.365
1030,5402,Northern Europe,1962,1000 persons,76646.822
1031,5402,Northern Europe,1963,1000 persons,77196.983
1032,5402,Northern Europe,1964,1000 persons,77739.88900000001
1033,5402,Northern Europe,1965,1000 persons,78257.99
1034,5402,Northern Europe,1966,1000 persons,78744.144
1035,5402,Northern Europe,1967,1000 persons,79198.762
1036,5402,Northern Europe,1968,1000 persons,79621.147
1037,5402,Northern Europe,1969,1000 persons,80013.296
1038,5402,Northern Europe,1970,1000 persons,80376.51400000001
1039,5402,Northern Europe,1971,1000 persons,80710.141
1040,5402,Northern Europe,1972,1000 persons,81012.095
1041,5402,Northern Europe,1973,1000 persons,81281.564
1042,5402,Northern Europe,1974,1000 persons,81517.901
1043,5402,Northern Europe,1975,1000 persons,81721.62
1044,5402,Northern Europe,1976,1000 persons,81893.936
1045,5402,Northern Europe,1977,1000 persons,82038.284
1046,5402,Northern Europe,1978,1000 persons,82160.953
1047,5402,Northern Europe,1979,1000 persons,82269.771
1048,5402,Northern Europe,1980,1000 persons,82371.891
1049,5402,Northern Europe,1981,1000 persons,82469.477
1050,5402,Northern Europe,1982,1000 persons,82565.857
1051,5402,Northern Europe,1983,1000 persons,82670.42
1052,5402,Northern Europe,1984,1000 persons,82794.353
1053,5402,Northern Europe,1985,1000 persons,82945.75
1054,5402,Northern Europe,1986,1000 persons,83128.83
1055,5402,Northern Europe,1987,1000 persons,83342.41
1056,5402,Northern Europe,1988,1000 persons,83581.98
1057,5402,Northern Europe,1989,1000 persons,83840.039
1058,5402,Northern Europe,1990,1000 persons,84110.56800000001
1059,5402,Northern Europe,1991,1000 persons,84394.27900000001
1060,5402,Northern Europe,1992,1000 persons,92521.209
1061,5402,Northern Europe,1993,1000 persons,92739.448
1062,5402,Northern Europe,1994,1000 persons,92954.95199999999
1063,5402,Northern Europe,1995,1000 persons,93176.748
1064,5402,Northern Europe,1996,1000 persons,93410.739
1065,5402,Northern Europe,1997,1000 persons,93657.599
1066,5402,Northern Europe,1998,1000 persons,93915.62
1067,5402,Northern Europe,1999,1000 persons,94181.05
1068,5402,Northern Europe,2000,1000 persons,94454.23599999999
1069,5402,Northern Europe,2001,1000 persons,94726.76199999999
1070,5402,Northern Europe,2002,1000 persons,95007.689
1071,5402,Northern Europe,2003,1000 persons,95334.569
1072,5402,Northern Europe,2004,1000 persons,95757.239
1073,5402,Northern Europe,2005,1000 persons,96307.386
1074,5402,Northern Europe,2006,1000 persons,97002.484
1075,5402,Northern Europe,2007,1000 persons,97821.22099999999
1076,5402,Northern Europe,2008,1000 persons,98708.40800000001
1077,5402,Northern Europe,2009,1000 persons,99586.386
1078,5402,Northern Europe,2010,1000 persons,100398.31199999999
1079,5402,Northern Europe,2011,1000 persons,101122.98300000001
1080,5402,Northern Europe,2012,1000 persons,101773.524
1081,5402,Northern Europe,2013,1000 persons,102369.084
