,Area Code,Area,Year,Unit,Value
1866,36,Cayman Islands,1987,1000 persons,21.544
1867,36,Cayman Islands,1988,1000 persons,22.761
1868,36,Cayman Islands,1989,1000 persons,24.039
1869,36,Cayman Islands,1990,1000 persons,25.311999999999998
1870,36,Cayman Islands,1991,1000 persons,26.544
1871,36,Cayman Islands,1992,1000 persons,27.78
1872,36,Cayman Islands,1993,1000 persons,29.069000000000003
1873,36,Cayman Islands,1994,1000 persons,30.514
1874,36,Cayman Islands,1995,1000 persons,32.166
1875,36,Cayman Islands,1996,1000 persons,34.065
1876,36,Cayman Islands,1997,1000 persons,36.156
1877,36,Cayman Islands,1998,1000 persons,38.329
1878,36,Cayman Islands,1999,1000 persons,40.42
1879,36,Cayman Islands,2000,1000 persons,42.303000000000004
1880,36,Cayman Islands,2001,1000 persons,43.935
1881,36,Cayman Islands,2002,1000 persons,45.351000000000006
1882,36,Cayman Islands,2003,1000 persons,46.632
1883,36,Cayman Islands,2004,1000 persons,47.902
1884,36,Cayman Islands,2005,1000 persons,49.261
1885,36,Cayman Islands,2006,1000 persons,50.74
1886,36,Cayman Islands,2007,1000 persons,52.28
1887,36,Cayman Islands,2008,1000 persons,53.836000000000006
1888,36,Cayman Islands,2009,1000 persons,55.321999999999996
1889,36,Cayman Islands,2010,1000 persons,56.672
1890,36,Cayman Islands,2011,1000 persons,57.878
1891,36,Cayman Islands,2012,1000 persons,58.958
1892,36,Cayman Islands,2013,1000 persons,59.931999999999995
1893,37,Central African Republic,1961,1000 persons,1526.066
1894,37,Central African Republic,1962,1000 persons,1551.91
1895,37,Central African Republic,1963,1000 persons,1579.37
1896,37,Central African Republic,1964,1000 persons,1608.616
1897,37,Central African Republic,1965,1000 persons,1639.7060000000001
1898,37,Central African Republic,1966,1000 persons,1673.019
1899,37,Central African Republic,1967,1000 persons,1708.3020000000001
1900,37,Central African Republic,1968,1000 persons,1744.194
1901,37,Central African Republic,1969,1000 persons,1778.861
1902,37,Central African Republic,1970,1000 persons,1811.144
1903,37,Central African Republic,1971,1000 persons,1840.5179999999998
1904,37,Central African Republic,1972,1000 persons,1867.7820000000002
1905,37,Central African Republic,1973,1000 persons,1894.8529999999998
1906,37,Central African Republic,1974,1000 persons,1924.388
1907,37,Central African Republic,1975,1000 persons,1958.3670000000002
1908,37,Central African Republic,1976,1000 persons,1997.014
1909,37,Central African Republic,1977,1000 persons,2039.9189999999999
1910,37,Central African Republic,1978,1000 persons,2087.663
1911,37,Central African Republic,1979,1000 persons,2140.777
1912,37,Central African Republic,1980,1000 persons,2199.356
1913,37,Central African Republic,1981,1000 persons,2264.442
1914,37,Central African Republic,1982,1000 persons,2335.333
1915,37,Central African Republic,1983,1000 persons,2408.317
1916,37,Central African Republic,1984,1000 persons,2478.382
1917,37,Central African Republic,1985,1000 persons,2542.169
1918,37,Central African Republic,1986,1000 persons,2597.761
1919,37,Central African Republic,1987,1000 persons,2646.84
1920,37,Central African Republic,1988,1000 persons,2693.973
1921,37,Central African Republic,1989,1000 persons,2745.7340000000004
1922,37,Central African Republic,1990,1000 persons,2806.7340000000004
1923,37,Central African Republic,1991,1000 persons,2878.509
1924,37,Central African Republic,1992,1000 persons,2959.236
1925,37,Central African Republic,1993,1000 persons,3046.1490000000003
1926,37,Central African Republic,1994,1000 persons,3135.015
1927,37,Central African Republic,1995,1000 persons,3222.656
1928,37,Central African Republic,1996,1000 persons,3308.2329999999997
1929,37,Central African Republic,1997,1000 persons,3392.4359999999997
1930,37,Central African Republic,1998,1000 persons,3475.492
1931,37,Central African Republic,1999,1000 persons,3558.014
1932,37,Central African Republic,2000,1000 persons,3640.427
1933,37,Central African Republic,2001,1000 persons,3722.018
1934,37,Central African Republic,2002,1000 persons,3802.1279999999997
1935,37,Central African Republic,2003,1000 persons,3881.1809999999996
1936,37,Central African Republic,2004,1000 persons,3959.875
1937,37,Central African Republic,2005,1000 persons,4038.382
1938,37,Central African Republic,2006,1000 persons,4118.069
1939,37,Central African Republic,2007,1000 persons,4198.01
1940,37,Central African Republic,2008,1000 persons,4273.366
1941,37,Central African Republic,2009,1000 persons,4337.625
1942,37,Central African Republic,2010,1000 persons,4386.768
1943,37,Central African Republic,2011,1000 persons,4418.637
1944,37,Central African Republic,2012,1000 persons,4436.416
1945,37,Central African Republic,2013,1000 persons,4447.944
1946,39,Chad,1961,1000 persons,3060.368
1947,39,Chad,1962,1000 persons,3121.236
1948,39,Chad,1963,1000 persons,3183.572
1949,39,Chad,1964,1000 persons,3246.5229999999997
1950,39,Chad,1965,1000 persons,3309.586
1951,39,Chad,1966,1000 persons,3372.1890000000003
1952,39,Chad,1967,1000 persons,3434.825
1953,39,Chad,1968,1000 persons,3499.362
1954,39,Chad,1969,1000 persons,3568.3979999999997
1955,39,Chad,1970,1000 persons,3643.6040000000003
1956,39,Chad,1971,1000 persons,3726.1890000000003
1957,39,Chad,1972,1000 persons,3815.26
1958,39,Chad,1973,1000 persons,3907.889
1959,39,Chad,1974,1000 persons,3999.921
1960,39,Chad,1975,1000 persons,4088.5640000000003
1961,39,Chad,1976,1000 persons,4173.135
1962,39,Chad,1977,1000 persons,4255.248
1963,39,Chad,1978,1000 persons,4337.291
1964,39,Chad,1979,1000 persons,4422.745
1965,39,Chad,1980,1000 persons,4514.43
1966,39,Chad,1981,1000 persons,4612.849
1967,39,Chad,1982,1000 persons,4718.162
1968,39,Chad,1983,1000 persons,4832.321
1969,39,Chad,1984,1000 persons,4957.558
1970,39,Chad,1985,1000 persons,5095.401
1971,39,Chad,1986,1000 persons,5247.283
1972,39,Chad,1987,1000 persons,5412.847
1973,39,Chad,1988,1000 persons,5589.626
1974,39,Chad,1989,1000 persons,5773.92
1975,39,Chad,1990,1000 persons,5963.2519999999995
1976,39,Chad,1991,1000 persons,6157.079000000001
1977,39,Chad,1992,1000 persons,6356.7480000000005
1978,39,Chad,1993,1000 persons,6563.922
1979,39,Chad,1994,1000 persons,6781.053000000001
1980,39,Chad,1995,1000 persons,7010.145
1981,39,Chad,1996,1000 persons,7250.975
1982,39,Chad,1997,1000 persons,7503.493
1983,39,Chad,1998,1000 persons,7770.048000000001
1984,39,Chad,1999,1000 persons,8053.536
1985,39,Chad,2000,1000 persons,8355.654
1986,39,Chad,2001,1000 persons,8678.051
1987,39,Chad,2002,1000 persons,9019.233
1988,39,Chad,2003,1000 persons,9373.916
1989,39,Chad,2004,1000 persons,9734.767
1990,39,Chad,2005,1000 persons,10096.633
1991,39,Chad,2006,1000 persons,10457.124
1992,39,Chad,2007,1000 persons,10818.024
1993,39,Chad,2008,1000 persons,11183.588
1994,39,Chad,2009,1000 persons,11560.146999999999
1995,39,Chad,2010,1000 persons,11952.136
1996,39,Chad,2011,1000 persons,12360.99
1997,39,Chad,2012,1000 persons,12784.75
1998,39,Chad,2013,1000 persons,13220.433
1999,259,Channel Islands,1961,1000 persons,110.399
2000,259,Channel Islands,1962,1000 persons,111.45700000000001
2001,259,Channel Islands,1963,1000 persons,112.595
2002,259,Channel Islands,1964,1000 persons,113.773
2003,259,Channel Islands,1965,1000 persons,114.995
2004,259,Channel Islands,1966,1000 persons,116.227
2005,259,Channel Islands,1967,1000 persons,117.47399999999999
2006,259,Channel Islands,1968,1000 persons,118.726
2007,259,Channel Islands,1969,1000 persons,119.97200000000001
2008,259,Channel Islands,1970,1000 persons,121.197
2009,259,Channel Islands,1971,1000 persons,122.413
2010,259,Channel Islands,1972,1000 persons,123.61399999999999
2011,259,Channel Islands,1973,1000 persons,124.725
2012,259,Channel Islands,1974,1000 persons,125.682
2013,259,Channel Islands,1975,1000 persons,126.415
2014,259,Channel Islands,1976,1000 persons,126.902
2015,259,Channel Islands,1977,1000 persons,127.18299999999999
2016,259,Channel Islands,1978,1000 persons,127.39
2017,259,Channel Islands,1979,1000 persons,127.69200000000001
2018,259,Channel Islands,1980,1000 persons,128.21200000000002
2019,259,Channel Islands,1981,1000 persons,128.982
2020,259,Channel Islands,1982,1000 persons,129.97899999999998
2021,259,Channel Islands,1983,1000 persons,131.149
2022,259,Channel Islands,1984,1000 persons,132.446
2023,259,Channel Islands,1985,1000 persons,133.808
2024,259,Channel Islands,1986,1000 persons,135.249
2025,259,Channel Islands,1987,1000 persons,136.762
2026,259,Channel Islands,1988,1000 persons,138.245
2027,259,Channel Islands,1989,1000 persons,139.57299999999998
2028,259,Channel Islands,1990,1000 persons,140.671
2029,259,Channel Islands,1991,1000 persons,141.467
2030,259,Channel Islands,1992,1000 persons,142.006
2031,259,Channel Islands,1993,1000 persons,142.415
2032,259,Channel Islands,1994,1000 persons,142.863
2033,259,Channel Islands,1995,1000 persons,143.484
2034,259,Channel Islands,1996,1000 persons,144.335
2035,259,Channel Islands,1997,1000 persons,145.373
2036,259,Channel Islands,1998,1000 persons,146.498
2037,259,Channel Islands,1999,1000 persons,147.555
2038,259,Channel Islands,2000,1000 persons,148.44299999999998
2039,259,Channel Islands,2001,1000 persons,149.097
2040,259,Channel Islands,2002,1000 persons,149.596
2041,259,Channel Islands,2003,1000 persons,150.06799999999998
2042,259,Channel Islands,2004,1000 persons,150.716
2043,259,Channel Islands,2005,1000 persons,151.678
2044,259,Channel Islands,2006,1000 persons,153.00799999999998
2045,259,Channel Islands,2007,1000 persons,154.636
2046,259,Channel Islands,2008,1000 persons,156.433
2047,259,Channel Islands,2009,1000 persons,158.178
2048,259,Channel Islands,2010,1000 persons,159.734
2049,259,Channel Islands,2011,1000 persons,160.998
2050,259,Channel Islands,2012,1000 persons,162.056
2051,259,Channel Islands,2013,1000 persons,163.03799999999998
2052,40,Chile,1961,1000 persons,8303.811
2053,40,Chile,1962,1000 persons,8476.896999999999
2054,40,Chile,1963,1000 persons,8650.386999999999
2055,40,Chile,1964,1000 persons,8821.858
2056,40,Chile,1965,1000 persons,8989.621
2057,40,Chile,1966,1000 persons,9152.844000000001
2058,40,Chile,1967,1000 persons,9312.095
2059,40,Chile,1968,1000 persons,9468.845
2060,40,Chile,1969,1000 persons,9625.312
2061,40,Chile,1970,1000 persons,9783.134
2062,40,Chile,1971,1000 persons,9942.726999999999
2063,40,Chile,1972,1000 persons,10103.674
2064,40,Chile,1973,1000 persons,10265.829
2065,40,Chile,1974,1000 persons,10428.798
2066,40,Chile,1975,1000 persons,10592.306999999999
2067,40,Chile,1976,1000 persons,10756.878
2068,40,Chile,1977,1000 persons,10922.778999999999
2069,40,Chile,1978,1000 persons,11089.165
2070,40,Chile,1979,1000 persons,11254.877
2071,40,Chile,1980,1000 persons,11419.348
2072,40,Chile,1981,1000 persons,11582.014
2073,40,Chile,1982,1000 persons,11743.911
2074,40,Chile,1983,1000 persons,11907.96
2075,40,Chile,1984,1000 persons,12078.135
2076,40,Chile,1985,1000 persons,12257.236
2077,40,Chile,1986,1000 persons,12445.823
2078,40,Chile,1987,1000 persons,12642.923999999999
2079,40,Chile,1988,1000 persons,12847.708
2080,40,Chile,1989,1000 persons,13058.758
2081,40,Chile,1990,1000 persons,13274.623
2082,40,Chile,1991,1000 persons,13495.258
2083,40,Chile,1992,1000 persons,13719.819
2084,40,Chile,1993,1000 persons,13944.937
2085,40,Chile,1994,1000 persons,14166.34
2086,40,Chile,1995,1000 persons,14380.866000000002
2087,40,Chile,1996,1000 persons,14587.37
2088,40,Chile,1997,1000 persons,14786.22
2089,40,Chile,1998,1000 persons,14977.733
2090,40,Chile,1999,1000 persons,15162.8
2091,40,Chile,2000,1000 persons,15342.353000000001
2092,40,Chile,2001,1000 persons,15516.113000000001
2093,40,Chile,2002,1000 persons,15684.409
2094,40,Chile,2003,1000 persons,15849.652
2095,40,Chile,2004,1000 persons,16014.971000000001
2096,40,Chile,2005,1000 persons,16182.721000000001
2097,40,Chile,2006,1000 persons,16354.503999999999
2098,40,Chile,2007,1000 persons,16530.195
2099,40,Chile,2008,1000 persons,16708.258
2100,40,Chile,2009,1000 persons,16886.186
2101,40,Chile,2010,1000 persons,17062.536
2102,40,Chile,2011,1000 persons,17233.576
2103,40,Chile,2012,1000 persons,17400.346999999998
2104,40,Chile,2013,1000 persons,17571.506999999998
2105,351,China,1961,1000 persons,685523.498
2106,351,China,1962,1000 persons,697164.5179999999
2107,351,China,1963,1000 persons,709900.098
2108,351,China,1964,1000 persons,724319.9
2109,351,China,1965,1000 persons,740790.571
2110,351,China,1966,1000 persons,759495.9670000001
2111,351,China,1967,1000 persons,780172.786
2112,351,China,1968,1000 persons,802167.6259999999
2113,351,China,1969,1000 persons,824557.7220000001
2114,351,China,1970,1000 persons,846620.9670000001
2115,351,China,1971,1000 persons,868190.202
2116,351,China,1972,1000 persons,889295.073
2117,351,China,1973,1000 persons,909655.35
2118,351,China,1974,1000 persons,928998.074
2119,351,China,1975,1000 persons,947156.395
2120,351,China,1976,1000 persons,964005.563
2121,351,China,1977,1000 persons,979633.74
2122,351,China,1978,1000 persons,994379.125
2123,351,China,1979,1000 persons,1008732.454
2124,351,China,1980,1000 persons,1023101.5059999999
2125,351,China,1981,1000 persons,1037429.0040000001
2126,351,China,1982,1000 persons,1051735.68
2127,351,China,1983,1000 persons,1066586.3020000001
2128,351,China,1984,1000 persons,1082688.1979999999
2129,351,China,1985,1000 persons,1100463.29
2130,351,China,1986,1000 persons,1120243.308
2131,351,China,1987,1000 persons,1141675.094
2132,351,China,1988,1000 persons,1163644.75
2133,351,China,1989,1000 persons,1184602.882
2134,351,China,1990,1000 persons,1203433.94
2135,351,China,1991,1000 persons,1219730.012
2136,351,China,1992,1000 persons,1233806.442
2137,351,China,1993,1000 persons,1246160.288
2138,351,China,1994,1000 persons,1257604.869
2139,351,China,1995,1000 persons,1268746.308
2140,351,China,1996,1000 persons,1279704.134
2141,351,China,1997,1000 persons,1290305.591
2142,351,China,1998,1000 persons,1300530.4740000002
2143,351,China,1999,1000 persons,1310294.314
2144,351,China,2000,1000 persons,1319551.4009999998
2145,351,China,2001,1000 persons,1328341.175
2146,351,China,2002,1000 persons,1336765.152
2147,351,China,2003,1000 persons,1344908.155
2148,351,China,2004,1000 persons,1352871.0280000002
2149,351,China,2005,1000 persons,1360734.525
2150,351,China,2006,1000 persons,1368528.374
2151,351,China,2007,1000 persons,1376265.629
2152,351,China,2008,1000 persons,1383985.631
2153,351,China,2009,1000 persons,1391725.007
2154,351,China,2010,1000 persons,1399502.716
2155,351,China,2011,1000 persons,1407323.826
2156,351,China,2012,1000 persons,1415164.1840000001
2157,351,China,2013,1000 persons,1422971.062
2158,96,"China, Hong Kong SAR",1961,1000 persons,3142.571
2159,96,"China, Hong Kong SAR",1962,1000 persons,3230.2990000000004
2160,96,"China, Hong Kong SAR",1963,1000 persons,3311.458
2161,96,"China, Hong Kong SAR",1964,1000 persons,3389.558
2162,96,"China, Hong Kong SAR",1965,1000 persons,3467.22
2163,96,"China, Hong Kong SAR",1966,1000 persons,3545.855
2164,96,"China, Hong Kong SAR",1967,1000 persons,3624.98
2165,96,"China, Hong Kong SAR",1968,1000 persons,3703.171
2166,96,"China, Hong Kong SAR",1969,1000 persons,3778.185
2167,96,"China, Hong Kong SAR",1970,1000 persons,3848.9240000000004
2168,96,"China, Hong Kong SAR",1971,1000 persons,3913.599
2169,96,"China, Hong Kong SAR",1972,1000 persons,3974.197
2170,96,"China, Hong Kong SAR",1973,1000 persons,4037.7940000000003
2171,96,"China, Hong Kong SAR",1974,1000 persons,4113.99
2172,96,"China, Hong Kong SAR",1975,1000 persons,4208.955
2173,96,"China, Hong Kong SAR",1976,1000 persons,4326.335999999999
2174,96,"China, Hong Kong SAR",1977,1000 persons,4462.402
2175,96,"China, Hong Kong SAR",1978,1000 persons,4607.029
2176,96,"China, Hong Kong SAR",1979,1000 persons,4745.879
2177,96,"China, Hong Kong SAR",1980,1000 persons,4868.742
2178,96,"China, Hong Kong SAR",1981,1000 persons,4971.687
2179,96,"China, Hong Kong SAR",1982,1000 persons,5058.04
2180,96,"China, Hong Kong SAR",1983,1000 persons,5133.709
2181,96,"China, Hong Kong SAR",1984,1000 persons,5207.839
2182,96,"China, Hong Kong SAR",1985,1000 persons,5287.022
2183,96,"China, Hong Kong SAR",1986,1000 persons,5373.446999999999
2184,96,"China, Hong Kong SAR",1987,1000 persons,5464.705
2185,96,"China, Hong Kong SAR",1988,1000 persons,5557.391
2186,96,"China, Hong Kong SAR",1989,1000 persons,5646.273
2187,96,"China, Hong Kong SAR",1990,1000 persons,5727.938
2188,96,"China, Hong Kong SAR",1991,1000 persons,5800.036999999999
2189,96,"China, Hong Kong SAR",1992,1000 persons,5864.7390000000005
2190,96,"China, Hong Kong SAR",1993,1000 persons,5928.334
2191,96,"China, Hong Kong SAR",1994,1000 persons,5999.616999999999
2192,96,"China, Hong Kong SAR",1995,1000 persons,6084.227
2193,96,"China, Hong Kong SAR",1996,1000 persons,6185.585
2194,96,"China, Hong Kong SAR",1997,1000 persons,6299.920999999999
2195,96,"China, Hong Kong SAR",1998,1000 persons,6416.991999999999
2196,96,"China, Hong Kong SAR",1999,1000 persons,6522.465999999999
2197,96,"China, Hong Kong SAR",2000,1000 persons,6606.326999999999
2198,96,"China, Hong Kong SAR",2001,1000 persons,6664.772
2199,96,"China, Hong Kong SAR",2002,1000 persons,6701.775
2200,96,"China, Hong Kong SAR",2003,1000 persons,6724.677
2201,96,"China, Hong Kong SAR",2004,1000 persons,6744.566
2202,96,"China, Hong Kong SAR",2005,1000 persons,6769.5740000000005
2203,96,"China, Hong Kong SAR",2006,1000 persons,6802.08
2204,96,"China, Hong Kong SAR",2007,1000 persons,6840.015
2205,96,"China, Hong Kong SAR",2008,1000 persons,6881.863
2206,96,"China, Hong Kong SAR",2009,1000 persons,6924.642
2207,96,"China, Hong Kong SAR",2010,1000 persons,6966.331
2208,96,"China, Hong Kong SAR",2011,1000 persons,7006.59
2209,96,"China, Hong Kong SAR",2012,1000 persons,7046.848000000001
2210,96,"China, Hong Kong SAR",2013,1000 persons,7088.778
2211,128,"China, Macao SAR",1961,1000 persons,170.46200000000002
2212,128,"China, Macao SAR",1962,1000 persons,176.183
2213,128,"China, Macao SAR",1963,1000 persons,184.245
2214,128,"China, Macao SAR",1964,1000 persons,193.56099999999998
2215,128,"China, Macao SAR",1965,1000 persons,203.22799999999998
2216,128,"China, Macao SAR",1966,1000 persons,213.192
2217,128,"China, Macao SAR",1967,1000 persons,223.418
2218,128,"China, Macao SAR",1968,1000 persons,233.0
2219,128,"China, Macao SAR",1969,1000 persons,240.83900000000003
2220,128,"China, Macao SAR",1970,1000 persons,246.19400000000002
2221,128,"China, Macao SAR",1971,1000 persons,248.738
2222,128,"China, Macao SAR",1972,1000 persons,248.767
2223,128,"China, Macao SAR",1973,1000 persons,246.947
2224,128,"China, Macao SAR",1974,1000 persons,244.285
2225,128,"China, Macao SAR",1975,1000 persons,241.628
2226,128,"China, Macao SAR",1976,1000 persons,239.075
2227,128,"China, Macao SAR",1977,1000 persons,236.678
2228,128,"China, Macao SAR",1978,1000 persons,235.171
2229,128,"China, Macao SAR",1979,1000 persons,235.44
2230,128,"China, Macao SAR",1980,1000 persons,238.071
2231,128,"China, Macao SAR",1981,1000 persons,243.373
2232,128,"China, Macao SAR",1982,1000 persons,251.158
2233,128,"China, Macao SAR",1983,1000 persons,260.931
2234,128,"China, Macao SAR",1984,1000 persons,271.918
2235,128,"China, Macao SAR",1985,1000 persons,283.503
2236,128,"China, Macao SAR",1986,1000 persons,295.591
2237,128,"China, Macao SAR",1987,1000 persons,308.18
2238,128,"China, Macao SAR",1988,1000 persons,320.77299999999997
2239,128,"China, Macao SAR",1989,1000 persons,332.783
2240,128,"China, Macao SAR",1990,1000 persons,343.80800000000005
2241,128,"China, Macao SAR",1991,1000 persons,353.626
2242,128,"China, Macao SAR",1992,1000 persons,362.311
2243,128,"China, Macao SAR",1993,1000 persons,370.199
2244,128,"China, Macao SAR",1994,1000 persons,377.798
2245,128,"China, Macao SAR",1995,1000 persons,385.51300000000003
2246,128,"China, Macao SAR",1996,1000 persons,393.37300000000005
2247,128,"China, Macao SAR",1997,1000 persons,401.352
2248,128,"China, Macao SAR",1998,1000 persons,409.616
2249,128,"China, Macao SAR",1999,1000 persons,418.38300000000004
2250,128,"China, Macao SAR",2000,1000 persons,427.782
2251,128,"China, Macao SAR",2001,1000 persons,437.93800000000005
2252,128,"China, Macao SAR",2002,1000 persons,448.82099999999997
2253,128,"China, Macao SAR",2003,1000 persons,460.165
2254,128,"China, Macao SAR",2004,1000 persons,471.597
2255,128,"China, Macao SAR",2005,1000 persons,482.858
2256,128,"China, Macao SAR",2006,1000 persons,493.79900000000004
2257,128,"China, Macao SAR",2007,1000 persons,504.51099999999997
2258,128,"China, Macao SAR",2008,1000 persons,515.239
2259,128,"China, Macao SAR",2009,1000 persons,526.4
2260,128,"China, Macao SAR",2010,1000 persons,538.219
2261,128,"China, Macao SAR",2011,1000 persons,550.832
2262,128,"China, Macao SAR",2012,1000 persons,564.039
2263,128,"China, Macao SAR",2013,1000 persons,577.372
2264,41,"China, mainland",1961,1000 persons,670952.695
2265,41,"China, mainland",1962,1000 persons,682102.655
2266,41,"China, mainland",1963,1000 persons,694339.083
2267,41,"China, mainland",1964,1000 persons,708254.5970000001
2268,41,"China, mainland",1965,1000 persons,724218.968
2269,41,"China, mainland",1966,1000 persons,742414.885
2270,41,"China, mainland",1967,1000 persons,762581.176
2271,41,"China, mainland",1968,1000 persons,784074.709
2272,41,"China, mainland",1969,1000 persons,805985.939
2273,41,"China, mainland",1970,1000 persons,827601.3940000001
2274,41,"China, mainland",1971,1000 persons,848759.71
2275,41,"China, mainland",1972,1000 persons,869485.964
2276,41,"China, mainland",1973,1000 persons,889485.372
2277,41,"China, mainland",1974,1000 persons,908464.198
2278,41,"China, mainland",1975,1000 persons,926240.885
2279,41,"China, mainland",1976,1000 persons,942685.411
2280,41,"China, mainland",1977,1000 persons,957891.272
2281,41,"China, mainland",1978,1000 persons,972205.442
2282,41,"China, mainland",1979,1000 persons,986132.202
2283,41,"China, mainland",1980,1000 persons,1000089.235
2284,41,"China, mainland",1981,1000 persons,1014022.212
2285,41,"China, mainland",1982,1000 persons,1027948.9870000001
2286,41,"China, mainland",1983,1000 persons,1042431.412
2287,41,"China, mainland",1984,1000 persons,1058171.976
2288,41,"China, mainland",1985,1000 persons,1075589.361
2289,41,"China, mainland",1986,1000 persons,1095014.1090000002
2290,41,"China, mainland",1987,1000 persons,1116095.476
2291,41,"China, mainland",1988,1000 persons,1137724.227
2292,41,"China, mainland",1989,1000 persons,1158357.397
2293,41,"China, mainland",1990,1000 persons,1176883.674
2294,41,"China, mainland",1991,1000 persons,1192897.284
2295,41,"China, mainland",1992,1000 persons,1206711.244
2296,41,"China, mainland",1993,1000 persons,1218817.055
2297,41,"China, mainland",1994,1000 persons,1230020.031
2298,41,"China, mainland",1995,1000 persons,1240920.535
2299,41,"China, mainland",1996,1000 persons,1251636.186
2300,41,"China, mainland",1997,1000 persons,1261996.012
2301,41,"China, mainland",1998,1000 persons,1271982.35
2302,41,"China, mainland",1999,1000 persons,1281514.832
2303,41,"China, mainland",2000,1000 persons,1290550.765
2304,41,"China, mainland",2001,1000 persons,1299129.752
2305,41,"China, mainland",2002,1000 persons,1307352.257
2306,41,"China, mainland",2003,1000 persons,1315303.521
2307,41,"China, mainland",2004,1000 persons,1323084.6409999998
2308,41,"China, mainland",2005,1000 persons,1330776.38
2309,41,"China, mainland",2006,1000 persons,1338408.647
2310,41,"China, mainland",2007,1000 persons,1345993.888
2311,41,"China, mainland",2008,1000 persons,1353569.4840000002
2312,41,"China, mainland",2009,1000 persons,1361169.419
2313,41,"China, mainland",2010,1000 persons,1368810.615
2314,41,"China, mainland",2011,1000 persons,1376497.639
2315,41,"China, mainland",2012,1000 persons,1384206.4009999998
2316,41,"China, mainland",2013,1000 persons,1391883.33
2317,214,"China, Taiwan Province of",1961,1000 persons,11257.77
2318,214,"China, Taiwan Province of",1962,1000 persons,11655.381000000001
2319,214,"China, Taiwan Province of",1963,1000 persons,12065.312
2320,214,"China, Taiwan Province of",1964,1000 persons,12482.184
2321,214,"China, Taiwan Province of",1965,1000 persons,12901.155
2322,214,"China, Taiwan Province of",1966,1000 persons,13322.035
2323,214,"China, Taiwan Province of",1967,1000 persons,13743.212
2324,214,"China, Taiwan Province of",1968,1000 persons,14156.746000000001
2325,214,"China, Taiwan Province of",1969,1000 persons,14552.758999999998
2326,214,"China, Taiwan Province of",1970,1000 persons,14924.455
2327,214,"China, Taiwan Province of",1971,1000 persons,15268.155
2328,214,"China, Taiwan Province of",1972,1000 persons,15586.145
2329,214,"China, Taiwan Province of",1973,1000 persons,15885.237
2330,214,"China, Taiwan Province of",1974,1000 persons,16175.601
2331,214,"China, Taiwan Province of",1975,1000 persons,16464.927
2332,214,"China, Taiwan Province of",1976,1000 persons,16754.741
2333,214,"China, Taiwan Province of",1977,1000 persons,17043.388
2334,214,"China, Taiwan Province of",1978,1000 persons,17331.483
2335,214,"China, Taiwan Province of",1979,1000 persons,17618.933
2336,214,"China, Taiwan Province of",1980,1000 persons,17905.458
2337,214,"China, Taiwan Province of",1981,1000 persons,18191.732
2338,214,"China, Taiwan Province of",1982,1000 persons,18477.495
2339,214,"China, Taiwan Province of",1983,1000 persons,18760.25
2340,214,"China, Taiwan Province of",1984,1000 persons,19036.465
2341,214,"China, Taiwan Province of",1985,1000 persons,19303.404
2342,214,"China, Taiwan Province of",1986,1000 persons,19560.161
2343,214,"China, Taiwan Province of",1987,1000 persons,19806.733
2344,214,"China, Taiwan Province of",1988,1000 persons,20042.359
2345,214,"China, Taiwan Province of",1989,1000 persons,20266.429
2346,214,"China, Taiwan Province of",1990,1000 persons,20478.52
2347,214,"China, Taiwan Province of",1991,1000 persons,20679.065
2348,214,"China, Taiwan Province of",1992,1000 persons,20868.148
2349,214,"China, Taiwan Province of",1993,1000 persons,21044.7
2350,214,"China, Taiwan Province of",1994,1000 persons,21207.423
2351,214,"China, Taiwan Province of",1995,1000 persons,21356.033
2352,214,"China, Taiwan Province of",1996,1000 persons,21488.99
2353,214,"China, Taiwan Province of",1997,1000 persons,21608.306
2354,214,"China, Taiwan Province of",1998,1000 persons,21721.516
2355,214,"China, Taiwan Province of",1999,1000 persons,21838.632999999998
2356,214,"China, Taiwan Province of",2000,1000 persons,21966.527000000002
2357,214,"China, Taiwan Province of",2001,1000 persons,22108.713
2358,214,"China, Taiwan Province of",2002,1000 persons,22262.299
2359,214,"China, Taiwan Province of",2003,1000 persons,22419.792
2360,214,"China, Taiwan Province of",2004,1000 persons,22570.224
2361,214,"China, Taiwan Province of",2005,1000 persons,22705.713
2362,214,"China, Taiwan Province of",2006,1000 persons,22823.847999999998
2363,214,"China, Taiwan Province of",2007,1000 persons,22927.215
2364,214,"China, Taiwan Province of",2008,1000 persons,23019.045
2365,214,"China, Taiwan Province of",2009,1000 persons,23104.546000000002
2366,214,"China, Taiwan Province of",2010,1000 persons,23187.551
2367,214,"China, Taiwan Province of",2011,1000 persons,23268.765
2368,214,"China, Taiwan Province of",2012,1000 persons,23346.896
2369,214,"China, Taiwan Province of",2013,1000 persons,23421.582000000002
2370,44,Colombia,1961,1000 persons,16567.811
2371,44,Colombia,1962,1000 persons,17092.918
2372,44,Colombia,1963,1000 persons,17629.979
2373,44,Colombia,1964,1000 persons,18175.185
2374,44,Colombia,1965,1000 persons,18725.245
2375,44,Colombia,1966,1000 persons,19279.74
2376,44,Colombia,1967,1000 persons,19837.51
2377,44,Colombia,1968,1000 persons,20393.699
2378,44,Colombia,1969,1000 persons,20942.456000000002
2379,44,Colombia,1970,1000 persons,21480.065
2380,44,Colombia,1971,1000 persons,22003.98
2381,44,Colombia,1972,1000 persons,22516.425
2382,44,Colombia,1973,1000 persons,23024.517000000003
